filename,path,extension,size_bytes,mod_time_unix,source_user
btn_search_over_BIDI.png,C:\Program Files\Windows Sidebar\Gadgets\Weather.Gadget\images,.png,3582,1635510940,terry
toaiff.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,3142,1713499046,jo
fix_next.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\lib2to3\fixes,.py,3205,1713499142,charlie
mpvis.dll,C:\Program Files\Windows Media Player,.dll,368640,1681214400,pat
chapter15.html,C:\Program Files\Brother\BRHL2170\HTML\nug,.html,5159,1662175892,charlie
toc1.css,C:\Program Files\Brother\BRHL2170\HTML\css,.css,1408,1611661746,jo
bh2140.da_,C:\Program Files\Brother\BRHL2170,.da_,214,1643472000,terry
Package_7_for_KB976470~31bf3856ad364e35~x86~~6.0.1.0.cat,C:\Windows\servicing\Packages,.cat,9658,1729579672,terry
classes.jsa,C:\Program Files\Java\jre6\bin\client,.jsa,13172736,1730856462,charlie
2009-12-04_01879c9f_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12586,1732961710,terry
a2100_u_g053.gif,C:\Program Files\CrowdStrike\Brother\BRHL2170\HTML\ug_asia\images,.gif,6013,1660873038,jo
jpicom.dll,C:\Program Files\Java\jre6\bin,.dll,98304,1731785768,jo
wbk3D.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.tmp,1874,1731535568,pat
bus-modern_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\en-GB,.ott,34370,1723746036,jo
L2057.ini,C:\Windows\Speech\Engines\SR\en-GB,.ini,858,1635511298,terry
FAQ_2.swf,C:\Program Files\Brother\BRCDUTL\BRHL2170,.swf,90551,1655640078,charlie
nsSidebar.js,C:\Program Files\Mozilla Firefox\components,.js,12371,1730250976,pat
reporter.manifest,C:\Program Files\CrowdStrike\Mozilla Firefox\chrome,.manifest,439,1730250976,jo
BRAdmLight.exe,C:\Program Files\Brother\BRAdmin Light,.exe,630784,1653767898,terry
2009-12-06_078ec208_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12293,1733145814,terry
csc.exe,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.exe,77112,1711428131,terry
NMSCFG.SYS,C:\dell\drivers\R54402\WinNT,.sys,9868,1501110940,jo
block-doc.gif,C:\Program Files\AVG\AVG9\Icons,.gif,1932,1733269669,pat
beam.wav,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\sounds,.wav,43728,1723746024,pat
es_bo.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,251,1686362866,terry
wallewal.wav,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\sounds,.wav,104018,1723746026,pat
zipfile.py,C:\Python312\Lib,.py,54445,1727343368,pat
QuickTimePlayerLocalized.qtr,C:\Program Files\QuickTime\QuickTimePlayer.Resources\pt_PT.lproj,.qtr,9728,1730964852,charlie
tcpip.sys,C:\Windows\$hf_mig$\KB951748\SP3QFE,.sys,361600,1687003142,charlie
updspapi.dll,C:\Windows\$hf_mig$\KB976325-IE8\update,.dll,382840,1716378052,charlie
tapi.hlp,C:\Windows\Help,.hlp,20688,1681214400,jo
Thumbs.db,C:\Users\All Users\Documents\My Pictures\Sample Pictures,.db,17920,1732136077,charlie
Windows Print complete.wav,C:\Windows\Media,.wav,353836,1634346674,terry
2009-12-05_0530adc8_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1173,1733106094,terry
test_pickle.py,C:\Python312\Lib\test,.py,1847,1677298382,pat
CasPol.exe,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.exe,106496,1711428131,terry
redat.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\www-graf,.gif,1413,1723746028,jo
NMSMsg.DLL,C:\dell\drivers\R66787\WinNT,.dll,20480,1530910974,charlie
pickupCADHMHAU.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.asmx,1675,1731442568,pat
toc_collapsed[1].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\ZROVGX1G,.gif,135,1731782502,jo
README_th_fr_v2.txt,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\4E.tmp_\dict-fr.oxt,.txt,1757,1730855139,pat
tfuen-US.res,C:\Program Files\CrowdStrike\Microsoft Office\root\Office16\Basis\program\resource,.res,6084,1709528460,charlie
ADSAdClient31CACJ3003.txt,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.txt,1145,1732054130,pat
2009-12-04_0120a3c8_small.jpg,\\wsl.localhost\Ubuntu\home\terry\Documents\Work\Log,.jpg,1153,1733037934,terry
textfile.xpm,C:\Python312\tcl\tix8.4.3\bitmaps,.xpm,302,1695592656,terry
e2170_n_mx4w000e.gif,C:\Program Files\Microsoft Teams\Brother\BRHL2170\HTML\nug\images,.gif,4865,1661406930,jo
E1000.CAT,C:\dell\drivers\R54402\WinXP,.cat,10566,1511047904,jo
pri-bottle_l.ott,C:\Program Files\CrowdStrike\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\fr,.ott,48247,1723746036,pat
37638.BrannyPhyle.Joseph+Moore.pdf,\\wsl.localhost\Ubuntu\home\Jo\Desktop\Papers\Papers14,.pdf,100857,1731537310,jo
pickupCA0DLBKI.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.asmx,1863,1731441404,pat
org.openoffice.ucb.Store.dat,C:\Users\terry\AppData\Roaming\OpenOffice.org\3\user\registry\cache,.dat,485,1731706160,terry
analyzerFilterConfig.xml,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\12,.xml,595,1730771077,charlie
2009-12-06_09acc2f6_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12415,1733181336,terry
off-elegant_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\nl,.ott,15686,1723746036,terry
2009-12-06_0a2b1ab6_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12636,1733189616,terry
update_SP3QFE.inf,C:\Windows\$hf_mig$\KB967715\update,.inf,26006,1707339249,pat
pgen.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\lib2to3\pgen2,.py,13740,1713499190,pat
2009-12-06_091df076_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12241,1733171976,terry
QuickTimeStreamingExtrasLocalized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeStreamingExtras.Resources\fi.lproj,.qtr,4608,1730964850,jo
QuickTimeH264Localized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeH264.Resources\fi.lproj,.qtr,3584,1730964848,jo
fix_reduce.py,C:\Python312\Lib\lib2to3\fixes,.py,816,1704837134,jo
CFSafeLaunch.strings,C:\Program Files\Common Files\Apple\Apple Application Support\CoreFoundation.resources\fr.lproj,.strings,1132,1730332286,charlie
sg9.sdg,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\share\gallery,.sdg,5331,1723746026,charlie
Detroit,C:\Python312\tcl\tcl8.5\tzdata\America,,8068,1686359248,pat
Aqtobe,C:\Program Files\Java\jre6\lib\zi\Asia,,453,1730854921,charlie
main[1].js,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.js,49633,1731439928,pat
0BF231A8d01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,162234,1731538359,pat
beam_rm.cur,C:\Windows\winsxs\x86_microsoft-Windows-shell-acccursors_31bf3856ad364e35_6.0.6000.16386_none_e23ac1837f67ac39,.cur,766,1631655393,terry
index[5].htm,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.htm,37523,1732035881,pat
appendix12_2_2.html,C:\Program Files\Brother\BRHL2170\HTML\ug_asia,.html,4048,1662175896,charlie
PictureViewerLocalized.dll,C:\Program Files\QuickTime\PictureViewer.Resources\pt_PT.lproj,.dll,62752,1730964844,jo
footerUSALogo[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.jpg,12295,1732830876,pat
Win_FileAssoc_Header[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.jpg,16914,1733425284,pat
2009-12-05_0477be08_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1176,1733093974,terry
CNBPGR01.DLL.mui,C:\Windows\System32\spool\drivers\w32x86\3\en-US,.mui,2048,1635511275,terry
glow_b[1].gif,C:\Users\Charlie\AppData\Local\Microsoft\Windows\INetCache\8PYRKL67,.gif,2231,1731116743,charlie
fveupdate.exe,C:\Windows,.exe,13312,1673922294,terry
pickupCAWJPTK7.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,785,1731447157,pat
formdesign.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\scalc\toolbar,.xml,2547,1723746134,pat
CA5I1JAI,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,,0,1731455597,pat
DCDC50B4d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,28750,1731705639,charlie
ddAnd.decTest,C:\Python312\Lib\test\decimaltestdata,.dectest,18619,1690490274,jo
GMT-14,C:\Python312\tcl\tcl8.5\tzdata\Etc,,115,1686359240,pat
GMT+7,C:\Program Files\Slack\Java\jre6\lib\zi\Etc,,27,1730854642,pat
mdmcommu.inf,C:\Windows\inf,.inf,3761,1681214400,jo
Budapest,C:\Program Files\Java\jre6\lib\zi\Europe,,1312,1731697160,terry
pickupCASVFR0I.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,593,1731449062,pat
wininet.dll,C:\Windows\$hf_mig$\KB974455\SP3QFE,.dll,668672,1726896763,jo
2009-12-03_03db1bd9_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1194,1732911474,terry
Suggested Sites~.feed-ms,C:\Users\Charlie\AppData\Local\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~,.feed-ms,32768,1731116971,charlie
telnet.hlp,C:\Windows\Help,.hlp,14698,1681214400,jo
updatebr.inf,C:\Windows\SoftwareDistribution\Download\23e79e5fb28793d8cb1c2055b0d8dcb9\update,.inf,678,1728053794,charlie
pickupCAVHGQCY.asmx,\\wsl.localhost\Ubuntu\home\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,2186,1731444462,pat
e2170_u_wxpc007.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_asia\images,.gif,9066,1660967514,pat
fop.dll,C:\Program Files\Zoom\Microsoft Office\root\Office16\Basis\program,.dll,32256,1712961836,charlie
nturl2path.py,C:\Python312\Lib,.py,2302,1727918922,charlie
2009-12-04_002ef0c8_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,5194,1733022094,terry
Scheduled Tasks.lnk,C:\Users\All Users\Start Menu\Programs\Accessories\System Tools,.lnk,1753,1731779405,jo
optparse.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,60391,1713499028,pat
reg00198,C:\Windows\ie8,,8192,1730853510,charlie
ReportingEvents.log,C:\Windows\SoftwareDistribution,.log,131598,1733585487,charlie
22516TR_ETlogo_NO_88x31_withETSLLC[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.gif,1191,1731440803,pat
27F2B91Ed01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,39634,1731691419,pat
Preferred,C:\Users\Charlie\AppData\Roaming\Microsoft\Protect\S-1-5-21-682003330-329068152-1644491937-1003,,24,1731028110,charlie
currency.js,C:\Program Files\Windows Sidebar\Gadgets\Currency.Gadget\en-US\js,.js,63504,1635511293,terry
sc17.bin.incr.2009.12.08.07.00.59.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,18743296,1762061655,jo
license_sc.htm,C:\Users\Pat\AppData\Local\Temp\AVGDownloadManager\packages\41,.htm,24833,1733251504,pat
DirTree.tcl,C:\Python312\tcl\tix8.4.3\demos\samples,.tcl,2825,1707616836,jo
exportsheetstohtml.js,C:\Program Files\Spotify\Microsoft Office\root\Office16\Basis\share\Scripts\javascript\ExportSheetsToHTML,.js,2971,1706131190,terry
pickupCAD4DI69.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.asmx,593,1731447898,pat
Package_132_for_KB967723~31bf3856ad364e35~x86~~6.0.1.7.cat,C:\Windows\servicing\Packages,.cat,9673,1723580575,terry
B51DAB00d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,44743,1732837585,charlie
drawingobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swriter\toolbar,.xml,2919,1723746136,jo
665E9750d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,31718,1731617833,charlie
e2170_u_maxc015.gif,C:\Program Files\Brother\BRHL2170\HTML\ug\images,.gif,18858,1660873000,pat
KB960225.log,C:\Windows,.log,22353,1731782959,jo
libtextcat.dll,C:\Program Files\Microsoft Teams\Microsoft Office\root\Office16\Basis\program,.dll,14848,1712956060,jo
descript.ion,C:\Program Files\7-Zip,.ion,456,1662025714,charlie
jpioji.dll,C:\Program Files\Microsoft Teams\Java\jre6\bin,.dll,65536,1728303430,terry
test_doctest2.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,2269,1713498726,charlie
2009-12-04_013c1b08_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1179,1733039734,terry
ms_my.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,259,1686359266,pat
LICENSE_zh_TW.rtf,C:\Program Files\Java\jre6,.rtf,29771,1728294627,terry
osk.hlp,C:\Windows\Help,.hlp,12387,1681214400,charlie
reg00880,C:\Windows\ie8,,8192,1730853547,charlie
test_minidom.py,C:\Python312\Lib\test,.py,54508,1684960868,pat
mailcap.py,C:\Python312\Lib,.py,7682,1603595260,jo
msconv97.dll,C:\Program Files\Common Files\Microsoft Shared\TextConv,.dll,119648,1721916070,charlie
numobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swriter\toolbar,.xml,1545,1723746136,jo
hpcisss.inf,C:\Windows\winsxs\x86_hpcisss.inf_31bf3856ad364e35_6.0.6001.18000_none_797dca7c70ce23ec,.inf,25456,1673922231,terry
evtrig.exe,C:\Windows\system32\dllcache,.exe,82944,1681214400,pat
QuickTimeStreamingLocalized.dll,C:\Program Files\Slack\QuickTime\QTSystem\QuickTimeStreaming.Resources\de.lproj,.dll,58656,1730964850,jo
officebean.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,9216,1712959714,charlie
da316a70-fc72-4142-93c5-ecb167228806.tmp,C:\Windows\Temp,.tmp,0,1732852022,jo
threading.pyc,C:\Python312\Lib,.pyc,27354,1731535331,charlie
egimi.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,25600,1712962396,terry
cp863.enc,C:\Python312\tcl\tcl8.5\encoding,.enc,1090,1686359232,charlie
Info.plist,C:\Program Files\Common Files\Apple\Apple Application Support\CFNetwork.resources,.plist,878,1730332286,charlie
a55299cc-4dee-4e53-8907-6338297accf5.tmp,C:\Windows\Temp,.tmp,0,1730981235,pat
undocked_moon-waning-gibbous.png,C:\Program Files\Windows Sidebar\Gadgets\Weather.Gadget\images,.png,17083,1635510940,terry
MFC90FRA.DLL,C:\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.1_none_da4695fc507e16e1,.dll,66048,1733502602,terry
PASSWD.LOG,C:\Windows\Debug,.log,0,1733534888,pat
2009-12-07_0bad74f6_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12574,1733214936,terry
grnrulr1.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\rulers,.gif,2409,1723746024,jo
Package_285_for_KB967723~31bf3856ad364e35~x86~~6.0.1.7.cat,C:\Windows\servicing\Packages,.cat,18068,1723581626,terry
adabasuien-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,6696,1720905684,terry
ntuser.dat.LOG1,C:\Users\terry,.log1,262144,1733601719,terry
agt0406.dll,C:\Windows\msagent\intl,.dll,19456,1681214400,jo
globalLoadable.gdb,C:\Users\All Users\AppData\Roaming\avg9\IDS\profile,.gdb,28070,1733601489,jo
reg00139,C:\Windows\ie8,,8192,1731783695,jo
avgsrmax.exe.prepare,C:\Program Files\CrowdStrike\AVG\AVG9,.prepare,361752,1733587710,terry
sc17.bin.incr.2009.11.19.13.01.02.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,20098,1732741382,charlie
printfilterpipelinesvc.exe,C:\Windows\winsxs\x86_microsoft-Windows-p..oler-filterpipeline_31bf3856ad364e35_6.0.6002.18005_none_2d991295d888a8b3,.exe,666624,1712471269,terry
leftj.xbm,C:\Python312\tcl\tix8.4.3\demos\bitmaps,.xbm,287,1707616836,charlie
Package_for_KB973565_client_0~31bf3856ad364e35~x86~~6.0.1.0.cat,C:\Windows\servicing\Packages,.cat,7902,1723043666,terry
mciavi32.dll,C:\Windows\winsxs\x86_microsoft-Windows-video-for-Windows_31bf3856ad364e35_6.0.6002.18049_none_93f62b2f8600b455,.dll,82944,1635500765,terry
WindowsBase.dll,C:\Program Files\Reference Assemblies\Microsoft\Framework\v3.0,.dll,1245184,1708022359,terry
can32.clx,C:\Program Files\Adobe\Reader 9.0\Resource\Linguistics\Providers\Proximity\11.00,.clx,32766,1656135658,pat
igfxzoom.exe,C:\Windows\Drivers\Intel\Graphics\win2000,.exe,90112,1549482954,charlie
Package_14_for_KB948465~31bf3856ad364e35~x86~~6.0.1.18005.cat,C:\Windows\servicing\Packages,.cat,11392,1712497006,terry
Hong_Kong,C:\Program Files\Java\jre6\lib\zi\Asia,,617,1730854641,pat
ceval.h,C:\Python312\include,.h,5101,1613172844,terry
notes.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\www-back,.gif,1429,1723746026,charlie
test_encode_basestring_ascii.py,C:\Python312\Lib\json\tests,.py,1738,1686945618,jo
java_crw_demo.dll,C:\Program Files\Java\jre6\bin,.dll,14336,1731785768,jo
update_SP3QFE.inf,C:\Windows\$hf_mig$\KB952004\update,.inf,26597,1686324668,pat
2009-12-05_0608be48_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1210,1733120254,terry
desktop.ini,C:\Users\Pat\Start Menu\Programs\Accessories,.ini,542,1730945049,pat
au_shieldyellow[1].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\A05B4AXB,.gif,1457,1731786946,jo
bus-office_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\sk,.ott,32986,1723746038,charlie
test_coercion.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,11270,1713498962,jo
flowchartshapes.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swxform\toolbar,.xml,3497,1723746136,terry
Lang_en.xba,C:\Program Files\Microsoft Office\root\Office16\Basis\share\basic\Depot,.xba,7325,1723746004,jo
test_sequence.py,C:\Python312\Lib\bsddb\test,.py,5613,1693962768,jo
sv.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,1167,1686359264,jo
twclient.hlp,C:\Windows\Help,.hlp,12488,1681214400,charlie
Ponape,C:\Program Files\Java\jre6\lib\zi\Pacific,,65,1730854643,pat
2009-12-05_01d24088_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12639,1733049574,terry
wininet.dll,C:\Windows\$hf_mig$\KB974455-IE8\SP3QFE,.dll,916480,1724572904,pat
Package_1_for_KB951066~31bf3856ad364e35~x86~~6.0.1.0.mum,C:\Windows\servicing\Packages,.mum,2573,1680908372,terry
MimeWriter.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,6482,1713498298,charlie
query.jar,C:\Program Files\Microsoft Office\root\Office16\Basis\program\classes,.jar,16709,1720894368,terry
nav_start_here.gif,C:\Windows\Help\Tours\htmlTour,.gif,1130,1681214400,charlie
test_curses.py,C:\Python312\Lib\test,.py,8862,1677298382,jo
fix_import.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\lib2to3\fixes,.py,2018,1713499138,charlie
secmod.db,C:\Users\Charlie\AppData\Roaming\Mozilla\Firefox\Profiles\2usvf7i1.default,.db,16384,1731116981,charlie
avgcfg.log,C:\Users\All Users\AppData\Roaming\avg9\Log,.log,108002,1731785377,jo
test_as_parameter.py,C:\Python312\Lib\ctypes\test,.py,6815,1631215488,jo
pickupCATIVBIR.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,2565,1731445082,pat
chapter6_9.html,C:\Program Files\Microsoft Teams\Brother\BRHL2170\HTML\ug_uk,.html,6351,1662175898,pat
update.exe,C:\Windows\SoftwareDistribution\Download\5e5aab0184cde550e4ba21f1d2bd377e\update,.exe,755576,1716378052,pat
Package_26_for_KB973917~31bf3856ad364e35~x86~~6.0.1.2.mum,C:\Windows\servicing\Packages,.mum,4196,1730908573,terry
test_base64.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,8195,1713498730,terry
avgchjwx.dll,C:\Users\Pat\AppData\Local\Temp\AVGDownloadManager\packages\14,.dll,497944,1733269699,pat
block-doc.gif,C:\Program Files\AVG\AVG9\Icons,.gif,1932,1731783343,jo
https_svn_python_org_root.pem,C:\Python312\Lib\test,.pem,1630,1674003298,pat
Mozilla Firefox.lnk,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Mozilla Firefox,.lnk,1742,1731697292,terry
Kaliningrad,C:\Python312\tcl\tcl8.5\tzdata\Europe,,7502,1686359238,pat
pickupCA2CVP8C.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,2007,1731445626,pat
2009-12-06_06ba5b08_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12594,1733131894,terry
Package_45_for_KB935509~31bf3856ad364e35~x86~~6.0.1.9.cat,C:\Windows\servicing\Packages,.cat,12396,1669338031,terry
biblio.dbf,C:\Program Files\Microsoft Office\root\Office16\Basis\presets\database\biblio,.dbf,343909,1723746020,terry
wmsetup.log,C:\Windows,.log,1868,1733156756,pat
offaccmi.dll,C:\Program Files\CrowdStrike\Microsoft Office\root\Office16\Basis\program,.dll,33792,1723681200,pat
grabber.gif,C:\Program Files\Mozilla Firefox\res,.gif,858,1730250977,charlie
tab_bkgd[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.gif,475,1732641477,pat
updspapi.dll,C:\Windows\$NtUninstallKB974571$\spuninst,.dll,382840,1716378052,charlie
CST6CDT,C:\Program Files\Java\jre6\lib\zi\SystemV,,2288,1730854643,pat
flowchartshapes.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swriter\toolbar,.xml,3497,1723746136,charlie
Package_28_for_KB938371~31bf3856ad364e35~x86~~6.0.2.27.mum,C:\Windows\servicing\Packages,.mum,14876,1677364379,terry
d8bc622d-896e-43e9-b48e-7f9a739d6ad5-618-oopp.tmp,C:\Users\All Users\AppData\Roaming\avg9\Temp,.tmp,2860,1732762450,jo
transformer.py,C:\Python312\Lib\compiler,.py,53117,1704837124,jo
TodayAll[1].css,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.css,11546,1731692674,pat
Firefox%20Setup%203.5.5[1].exe,\\wsl.localhost\Ubuntu\home\Administrator\AppData\Local\Microsoft\Windows\INetCache\3F02WNE3,.exe,8084968,1731785653,jo
