filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general,recency_score,size_logged,name_len,path_len,path_depth,valuable_ext,junk_ext
credentials.xml,C:\Users\lhall\Desktop\Code_Review\gtest\include\gtest\target\generated-sources\com\app\internal,.xml,1559,1761383446.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8437013770128937,7.352441100243583,15,96,12,0,0
73706.doc,C:\Users\susancastaneda\Documents\Client_Work\Soylent,.doc,94371,1754993331.0,susancastaneda,govdoc_real,0,0,0,0,0.7205219836315665,11.454999697966604,9,53,5,0,0
fzdhux7s_MX4g8vxACGGMTfxKUSgRKwQuCLBB67-RahOfsj3cQns36AanzgnsV3ydZamxSei9tKLA.txt,C:\Users\jacobjones\Desktop,.txt,28427,1746069013.0,synthetic_noise,long_name_injector,0,0,0,0,0.5984902582217115,10.255129853946785,81,27,3,0,0
Compendium2006noappendices.docx,Z:\HR\Payroll\Cycles\2024\Docx,.docx,828375,1752285724.0,goodjeffrey,govdoc_real,1,0,0,1,0.678545574912886,13.627222436572536,31,30,5,0,0
README.md,C:\Users\backup_svc\Documents\Audit_Logs\Scripts,.md,3966,1741135759.0,backup_svc,github_real,0,0,0,0,0.5472544860560039,8.28576542051433,9,48,5,0,0
b9b64511.tlog,C:\Work\Projects\pokertell\Src\Plugins\PokerTell.Plugins.PlayerPeeker\Properties\k8s\overlays\production\generated,.tlog,52732,1731542545.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.46915268297062485,10.872996724515087,13,114,11,0,0
.gitignore,C:\Users\zporter\Desktop\Code_Review\pubs\lib\pubs\clients\db\.venv\Include\jinja2,,29306,1767171096.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9982746714012539,10.285581674321053,10,82,12,0,0
jli.dll,C:\Program Files\Java\jre6\bin,.dll,77824,1742185844.0,charlie,system_noise,0,0,0,0,0.5574119062589283,11.26221799530981,7,30,4,0,0
config.json,\\wsl$\Ubuntu\home\woodjeffrey\projects\orders_tracker\lib\cmake\external\project\bin,.json,110278,1533347642.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.11881816705359557,11.610768797269271,11,85,12,0,0
sidfilecomps.docx,Z:\HR\Payroll\Cycles\2024,.docx,83886,1714277549.0,hansondustin,govdoc_real,0,0,0,0,0.37327755507367893,11.337225934085149,17,25,4,0,0
config.yml,Z:\Backups\Source_Code\simply.fund_2023\wp-content\config,.yml,1150,1756597321.0,dev_injector,secret_injection,0,0,1,1,0.7479316793250514,7.048386408721883,10,57,5,0,0
4b94e73b.cat,C:\Users\lbaker\source\repos\colombook\views\default\admin\users\node_modules\lodash\esm\helpers,.cat,184857,1754396836.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7108343910045368,12.127343241762082,12,96,13,0,0
credentials.xml,C:\Users\sherry11\Desktop\Coding\unicycling-registration\spec\factories\.vscode\pylance\dist\server\pylance\resources,.xml,2715617,1755206501.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7240484059053568,14.814530109757083,15,117,13,0,0
component.js,C:\Users\jeremykelley\source\repos\nanumlectures\static\bower_components\vue\flow,.js,4160,1765583987.0,jeremykelley,github_real,0,0,0,0,0.9505204608902997,8.333510708982942,12,81,9,0,0
active_record_store.rb,C:\Work\Projects\ahoy\lib\ahoy\stores,.rb,1335,1689490179.0,samantha25,github_real,0,0,0,0,0.2886024516877107,7.197435354096591,22,37,6,0,0
auth.js,C:\Users\jenniferwright\Documents\GitHub\bedrock\win32\.vscode\cpptools\bin\linux-x64\out\client,.js,994,1480956918.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.0992307596022138,6.902742737158593,7,96,12,0,0
Dispatches (4).indd,C:\Temp\Logs\Server_Dump_2023,.indd,398458,1744860079.0,uparker,govdoc_real,0,0,0,0,0.5850669779800833,12.895359886097467,19,29,3,0,0
reflect_several_wNLCIhyzacGwhMz-o0rrEQ53kpasRwUGlnn-67aylXUDgkP8tqEq9O0RzyKnXLn0AdNS3iE9gYyzR3a8BWf0fC.pdf,C:\Users\frivera\Dev\dojo-ibl\src\main\java\org\celstec\arlearn2,.pdf,32525,1742268543.0,synthetic_noise,long_name_injector,0,0,0,0,0.5582278898449414,10.389795048488393,106,64,10,0,0
client.key,C:\Users\ricardo01\source\repos\eurocapprop.com\wp-content\themes\ecp\options,.key,94561,1753661280.0,dev_injector,secret_injection,0,0,1,1,0.6992411583775902,11.457010983008471,10,77,9,1,0
app.config,C:\Work\Projects\project-panthera-skin\src,.config,1518,1650334157.0,dev_injector,secret_injection,0,0,0,0,0.21246744781556334,7.325807502595773,10,42,4,0,0
CV00 11695 MTD.docx,Z:\HR\Recruiting\Reqs\2024,.docx,618659,1757630485.0,gtaylor,govdoc_real,0,1,0,1,0.7667188210190753,13.335311127740045,19,26,4,0,0
hibernate.cfg.xml,C:\Program Files\Enterprise Apps\stardust\src,.xml,817,1755228510.0,dev_injector,secret_injection,0,0,1,1,0.7244144626535814,6.706862336602747,17,45,4,0,0
sysmain.sdb,C:\Windows\AppPatch,.sdb,1203922,1748567049.0,pat,system_noise,0,0,0,0,0.6282753679776915,14.00109594931742,11,19,2,0,0
ListPage.java,C:\Users\tony72\Documents\GitHub\dlscxx\java_core_src\src\cn\org\rapid_framework\page\impl,.java,1198,1739294249.0,tony72,github_real,0,0,0,0,0.5303077986439988,7.089243155027514,13,90,12,0,0
gbc5035.pdf,C:\Users\heatherjones\OneDrive - Corp\Backup\Laptop,.pdf,2548039,1754868124.0,heatherjones,govdoc_real,0,0,0,0,0.7184666805609107,14.750834994138097,11,51,5,0,0
7f212414.gmo,D:\Websites\who_owns_kenya\public_html\obj\Debug\net6.0\incremental\build,.gmo,59593,1756985241.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7548766995228091,10.995310176844821,12,73,8,0,0
qspdyprotocolhandler_p.h,C:\Users\frank40\Downloads\Uter-master\third_party_build\Qt5.5.0\include\QtNetwork\5.5.0\QtNetwork\private,.h,7698,1750185972.0,frank40,github_real,0,0,0,0,0.6492144579170444,8.94884572927805,24,106,11,0,0
ReadHtml.java,\\wsl$\Debian\home\jermaine59\git\deep-in-algorithms\src\main\java\com\yelbosh\gof\template,.java,1544,1760481926.0,jermaine59,github_real,0,0,0,0,0.8238314673212734,7.3427791893318455,13,91,14,0,0
OAuth.Response.html,\\wsl$\Debian\home\johnortiz\git\play1-maven-plugin.github.io\external-apidocs\com\google\code\maven-play-plugin\org\playframework\play\1.3.4\play\libs,.html,10576,1743253943.0,johnortiz,github_real,0,0,0,0,0.5681378336686054,9.266437111328052,19,151,18,0,0
38ebbf7b.inf,C:\Users\tharrison\Desktop\Coding\cryboards\includes\api\.vscode\cpptools\bin\linux-x64\out\client,.inf,71430,1750752390.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.656873962308482,11.176487227771029,12,98,13,0,0
srv.sys,C:\Windows\$NtUninstallKB958687$,.sys,334848,1655950591.0,charlie,system_noise,0,0,0,0,0.2208233120179131,12.721434962921911,7,32,2,0,0
9211e57b.cache,D:\Websites\SharpKit-SDK\public_html\Defs\Yui\Y_\DD_\node_modules\react-dom\dist,.cache,882942,1751672329.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6697066939091073,13.691015924841103,14,80,10,0,1
2009-12-03_0474d6db_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1194,1741120712.0,terry,system_noise,0,0,0,0,0.5471116267327457,7.085901464365611,29,33,5,0,0
MSBuild.rsp,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.rsp,732,1630813443.0,terry,system_noise,0,0,0,0,0.18777223021268402,6.597145701886651,11,45,4,0,0
server_ok.gif,C:\Program Files\Spotify\Adobe\Reader 9.0\Reader\Tracker,.gif,225,1765318821.0,pat,system_noise,0,0,0,0,0.9429838351651338,5.420534999272286,13,56,6,0,0
index.js,C:\inetpub\wwwroot\keystone\lib\content,.js,4667,1735743119.0,yhogan,github_real,0,0,0,0,0.5004246294035555,8.448485993406447,8,39,5,0,0
C2tb7zS24JwmppWiUJmlrsjeDdN2kSFwpmKh2oYFP2dU9scjB-K93rrf9kLsgccWC2y9h60jS-Sx8Z7mrGSqRITq__p1w1b04v.pdf,C:\Python312,.pdf,7923,1750870203.0,synthetic_noise,long_name_injector,0,0,0,0,0.658489874496666,8.977651407818442,102,12,1,0,0
test_os.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,20253,1743418725.0,pat,system_noise,0,0,0,0,0.5698294495903944,9.91610758389223,10,88,9,0,0
PRAR6_Description.docx,Z:\HR\Recruiting\Reqs\2025,.docx,398458,1740279197.0,lisa70,govdoc_real,0,1,0,1,0.5392391280501931,12.895359886097467,22,26,4,0,0
389425.txt,C:\Users\ochoamatthew\Downloads\Web_Files,.txt,31457,1766997782.0,ochoamatthew,govdoc_real,0,0,0,0,0.9928277513742207,10.356408601800588,10,41,4,0,0
database.yml,C:\Apps\Production\sequences\include,.yml,3768,1762562933.0,dev_injector,secret_injection,0,0,1,1,0.871192301086667,8.234564993267135,12,36,4,0,0
Dockerfile,C:\Users\johndeleon\Dev\ThaliMobile-iOS-OLD\ThaliMobile\Classes\.venv\Include\pip,,15284,1765174710.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9389377819738596,9.634627234324935,10,81,9,0,0
6dd0d65e.pyd,C:\Users\azure_agent\source\repos\saltr-ios-sdk\build\bin\Saltr.v.1.3.2\doc\com.mycompany.DoxygenExample.docset\Contents\Resources\Documents\obj\Debug\net6.0\native,.pyd,71228,1746118667.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5990547677121257,11.173655317845352,12,164,17,0,1
26-33-Movies-Modern-America.qxd,C:\Users\caindavid\Documents\Templates\Modern,.qxd,325058,1615030918.0,caindavid,govdoc_real,0,0,0,0,0.17164253491422843,12.691761983297301,31,45,5,0,0
MagicianA.java,C:\Users\costajeremy\Desktop\Code_Review\myJavaTest\src\main\java\com\designedpattern\abstractfactory\impl,.java,224,1756351893.0,costajeremy,github_real,0,0,0,0,0.7436033453378964,5.41610040220442,14,106,12,0,0
budgetsummary.rtf,C:\Users\zberger\OneDrive - Corp\Finance\Reporting,.rtf,272629,1766703292.0,zberger,govdoc_real,1,0,0,1,0.983707561858848,12.515870843546663,17,50,5,0,0
private.key,C:\Users\backup_svc\Documents\Audit_Logs\Scripts\zh\docker\build\context\temp_config,.key,3972,1764138202.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9108291450769795,8.287276755814599,11,84,10,1,0
MJK_06202006_1-05cv194_SchoolUnion_v_MsC.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,31457,1759793103.0,maria60,govdoc_real,0,0,0,0,0.8092690872835049,10.356408601800588,44,26,4,0,0
71535.docx,C:\Users\xclark\Documents\Drafts\Docx,.docx,104857,1758249875.0,xclark,govdoc_real,0,0,0,0,0.7784413031042248,11.56036233289485,10,37,5,0,0
55d6ccd6.pyc,C:\Users\cfrazier\source\repos\jatintest\lib\xerces-2_11_0\docs\javadocs\xerces2\org\apache\xerces\impl\docker\layers\temp_config,.pyc,382942,1556311005.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.13007186061968626,12.85564143202196,12,129,17,0,1
.env,C:\Program Files\Enterprise Apps\wwa\src,.env,2139,1757164950.0,dev_injector,secret_injection,0,0,1,1,0.7581379750532796,7.668561108015897,4,40,4,1,0
ThreadedFeatureEffectFinder.java,C:\Users\owhitaker\Dev\FeatureEffectAnalysis\src\net\ssehub\kernel_haven\fe_analysis\fes,.java,3319,1761103801.0,owhitaker,github_real,0,0,0,0,0.8374360912596087,8.107720061910534,32,88,10,0,0
par2003_book.indb,C:\Users\sysadmin\Dev\Alpha\src,.indb,1876951,1555172280.0,sysadmin,govdoc_real,0,0,0,0,0.1294638040781098,14.445159742519229,17,31,5,0,0
os_common.h,C:\Users\woodcarrie\AppData\Local\Temp\git\monotone\sqlite,.h,5586,1735933421.0,woodcarrie,github_real,0,0,0,0,0.5019403793320192,8.628197749459149,11,58,8,0,0
04-60204-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,62914,1751166048.0,lisa70,govdoc_real,0,1,0,1,0.6625829237152245,11.049539888026068,17,26,4,0,0
nuget.config,C:\Users\doris06\source\repos,.config,278,1762761707.0,dev_injector,secret_injection,0,0,1,1,0.8760026036744054,5.631211781821365,12,29,4,0,0
Great Apes - Summary of Projects 2023.doc,Z:\Public\Transfer,.doc,20971,1737883678.0,twest,govdoc_real,0,0,0,0,0.5180203095631287,9.950943493692423,41,18,2,0,0
sc17.bin.incr.2009.11.20.05.01.00.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,3432448,1751883826.0,charlie,system_noise,0,0,0,0,0.6727281888427552,15.048784558538646,38,48,6,0,0
breadcrumbs.html,C:\Users\eric43\Dev\django-filebrowser-old\filebrowser\templates\filebrowser\include,.html,945,1531817169.0,eric43,github_real,0,0,0,0,0.11813694663665787,6.852242569051878,16,84,8,0,0
Payroll_Exception_Report.xls,Z:\HR\Payroll\Exceptions,.xls,31457,1737505211.0,ybrown,chatGPT_HR,1,0,0,1,0.5148197684326447,10.356408601800588,28,24,3,0,0
CmsSearchIndexSource.java,C:\inetpub\wwwroot\opencms-core\src\org\opencms\search,.java,11557,1738163202.0,admin,github_real,0,0,0,0,0.5204097969718605,9.355133116877724,25,54,7,0,0
function-ReadMap.html,C:\Work\Projects\TPS\docs,.html,10869,1622842326.0,aws_svc,github_real,0,0,0,0,0.17926404130112542,9.293761980115255,21,25,4,0,0
200110180fr.pdf,Z:\Library\Docs,.pdf,146800,1756439491.0,lelaurie,govdoc_real,0,0,0,0,0.745142450249821,11.896833207128452,15,15,2,0,0
private.key,C:\Users\jholloway\Dev\jquery-mobile\docs\content\docker\layers\metadata,.key,204298,1739426975.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5314940475312686,12.22733988603113,11,72,9,1,0
2784a-cvr.docx,Z:\HR\Recruiting\Reqs\2024,.docx,2338324,1722247189.0,william92,govdoc_real,0,0,0,0,0.4121576522362565,14.664945419052364,14,26,4,0,0
sessionmanagerserver.cpp,C:\Users\wilsonspencer\Documents\GitHub\mariadb-columnstore-engine\versioning\BRM,.cpp,10706,1739270798.0,wilsonspencer,github_real,0,0,0,0,0.5300987537535635,9.27865301215827,24,81,7,0,0
settings.json,C:\Users\osborngeorge\AppData\Local,.json,3869,1760538352.0,dev_injector,secret_injection,0,0,1,1,0.8250476254660515,8.261009786023827,13,35,4,0,0
production.sqlite,C:\Users\wilsonspencer\Desktop\Coding\facedetect-f-spot\src,.sqlite,107525,1562799131.0,dev_injector,secret_injection,0,0,0,0,0.13364837269947366,11.585487957771443,17,59,6,0,0
T10gJA8JvZl4Q32YjZV-wR_Khvy691E5G6O_8FLgE9mFeIsw1KmZXiia16nPNY1dEywv3bUSsABLi0u5K5SoWARgT6wTr1FZNzgxKd7INUlHcz_1TpKPJlPuykpaRFstRPHmRoR8sOCDHEkza1x3cNnTnrO18tLJDVHtffu_none_century.xlsx,C:\Users\robert46\Desktop,.xlsx,25238,1756131281.0,synthetic_noise,long_name_injector,0,0,0,0,0.739755196295857,10.136145696218923,185,25,3,0,0
Eastern Virginia  MS determination _closure_ letter June 15 2024.docx,C:\Users\butlerlarry\OneDrive - Corp\HR_Docs\Handbooks,.docx,41943,1754483443.0,butlerlarry,govdoc_real,0,1,0,1,0.7122247658139881,10.644090674252368,69,54,5,0,0
31d69a30.inf,C:\Users\murphynicholas\Downloads\smash-rs-master\_drafts\node_modules\typescript\esm\helpers,.inf,155276,1739668620.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5336674508545685,11.952965897718084,12,93,9,0,0
spuninst.txt,C:\Windows\$NtUninstallKB975467$\spuninst,.txt,364,1762643993.0,jo,system_noise,0,0,0,0,0.873147548230424,5.8998973535824915,12,41,3,0,0
11f032cd.lib,C:\Users\lynchanthony\Downloads\ifc-master\Include\build\tmp\kotlin-classes\compile_commands,.lib,3666,1491309990.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.10257223892891633,8.207129168071326,12,92,9,0,0
1_15n1.qxd,Z:\Shared\Team_Folder\General,.qxd,157286,1736568145.0,sandersanthony,govdoc_real,0,0,0,0,0.507063002047402,11.965827441003015,10,29,3,0,0
DB_query_builder.php,C:\Users\mark19\Dev\readerself\system\database,.php,61969,1760077385.0,mark19,github_real,0,0,0,0,0.8152162322539052,11.034405675956153,20,46,6,0,0
e644d77e.gmo,C:\Users\yangjoshua\Documents\GitHub\wiki\includes\filebackend\__pycache__\v3.10\,.gmo,7710,1759755441.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8084877057492382,8.95040315983296,12,81,10,0,0
graupnercomp.docx,Z:\HR\Payroll\Cycles\2023\Graupnercomp,.docx,73400,1761578064.0,vanessaburton,govdoc_real,1,0,0,1,0.8481172957838115,11.203692838488003,17,38,5,0,0
Comments Addressed YTS1782.CSMP.document.docx,C:\Users\douglas69\Documents\Templates,.docx,73400,1763268938.0,douglas69,govdoc_real,0,0,0,0,0.888521689356521,11.203692838488003,45,38,4,0,0
Fpf0ywHpLdkf4HLSc3vfHu2tzC_kBXQQXhi5Bi11vcSH3hp8YBHN7kfvsPxcX3a07gtjyxLANT549_O0xmNwHbVcyX7PAN3lEba-IwtF_i8tjmzxl.tmp,\\wsl$\Debian\home\amber59\git\UMengAnalyticsSwift\Example\Pods\Target Support Files,.tmp,20961,1754162318.0,synthetic_noise,long_name_injector,0,0,0,0,0.707096585097491,9.950466553730122,117,84,10,0,1
AccessReason.java,C:\Work\Projects\googleads-java-lib\modules\adwords_axis\src\main\java\com\google\api\ads\adwords\axis\v201509\rm,.java,2989,1736206271.0,stephengonzalez,github_real,0,0,0,0,0.5041297121145346,8.003028666384733,17,113,16,0,0
FCASfy03_le_250_.xlsx,C:\Users\root\OneDrive - Corp\Spreadsheets,.xlsx,10485,1754619692.0,root,govdoc_real,0,0,0,0,0.7144231282435729,9.257796313132479,21,42,4,0,0
EpisodeTest.php,C:\Work\Projects\web2-backend-legacy\module\Radio\test\RadioTest\Controller,.php,3211,1558800840.0,johndeleon,github_real,0,0,0,0,0.13142148741319207,8.074649075066652,15,75,8,0,0
private.key,C:\Users\jimmythomas\Documents\GitHub\MWMS\Source\DTcms.Web\admin\business\.vscode\pylance\dist\bin\debug_adapter,.key,261754,1573528392.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.1400148773798933,12.475164230747092,11,113,14,1,0
f8b0863d.cache,C:\Users\rogersalexa\Desktop\Coding\Semesterplaner\SourceCode\JavaDoc\index-files\docker\build\context\metadata,.cache,3099,1756057677.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7384801625836577,8.039157390473237,14,111,12,0,1
data.sqlite,C:\Users\jaredpoole\Downloads\pikater-vaadin-master\src\org\pikater\web,.sqlite,83214,1762781952.0,dev_injector,secret_injection,0,0,1,1,0.8764955121295238,11.329182899020827,11,71,8,0,0
dan_lecture3.2.key,Z:\IT\Security\Audits\2023,.key,4414504,1761089007.0,elizabeth90,govdoc_real,0,0,1,1,0.837107230712789,15.300406267954235,18,26,4,1,0
cert.pem,C:\Users\tara56\source\repos\iridium-browser-ubuntu\third_party\ffmpeg\libavformat,.pem,142027,1765309399.0,dev_injector,secret_injection,0,0,1,1,0.9427182384800331,11.863779500243957,8,82,8,1,0
gateway_spec.rb,C:\Users\eandrade\AppData\Local\Packages\Canonical\rootfs\home\eandrade\smspromote\spec,.rb,2425,1754285057.0,eandrade,github_real,0,0,0,0,0.7090479131887566,7.793999089503996,15,87,11,0,0
8acabf9b.lcl,C:\Users\nancybaldwin\Dev\httpserver\src\main\java\com\rodbate\httpserver\nioserver\old\.venv\Include\pkg_resources\_vendor,.lcl,69724,1745754148.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5949352177878687,11.152314212495689,12,123,16,0,1
2uh2kqzpdx7aKXOMiJEE3lyh6iPsfvk1eTxvB-plVVfEDEzy5xlzT5uyHPIXbkudhexIvAg6073HlAmnp9OBMOJmOcOmEhqlt8gI0zVoLOXR82DzHv2MsxTIgp3nzld-eHkuyPwZicigSu_GK3VF3K_maybe_commercial.xlsx,C:\Users\oliviabonilla\Desktop\Code_Review\cdnjs\ajax\libs\redux-little-router,.xlsx,47702,1759224417.0,synthetic_noise,long_name_injector,0,0,0,0,0.7976289054280878,10.772749567980506,172,78,8,0,0
1265Mproposal.docx,C:\Users\stephen73\Desktop\Expenses\Receipts_Scanned\Docx,.docx,73400,1754518902.0,stephen73,govdoc_real,0,0,0,0,0.7127955894552361,11.203692838488003,18,57,6,0,0
5652f600.metadata,D:\Build_Artifacts\phpstan\v6.0\src\Rules\Comparison\k8s\charts\templates\generated,.metadata,32616,1573841569.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.14020983306729137,10.392588903827958,17,83,10,0,0
settings.py,C:\Program Files\Enterprise Apps\rs27\wp-content\plugins\w3-total-cache\inc\options\minify\node_modules\react-dom\dist,.py,51102,1748918930.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6327108880804339,10.841598482883397,11,118,12,0,0
GetMediaCommand.java,\\wsl$\Debian\home\tharrison\git\gdata-java-client\java\sample\gbase\cmdline,.java,1357,1747492524.0,tharrison,github_real,0,0,0,0,0.6151076333031631,7.213768308118642,20,76,11,0,0
Meeting Program - FEB2008_1.docx,C:\Users\emily49\Desktop\To_Sort\Meeting,.docx,1310720,1740136422.0,emily49,govdoc_real,0,0,0,0,0.537925872054495,14.086087925452278,32,40,5,0,0
config.json,C:\Work\Projects\safir-sdk-core\src\dots\dots_dotnet.ss\src\cmake\external\project\lib\static,.json,112311,1743844123.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5742434234551599,11.629035991651786,11,93,12,0,0
budget chaos.xlsx,C:\Users\jbarnes\Desktop\misc,.xlsx,157286,1760036693.0,jbarnes,chatGPT_finance,1,0,0,1,0.8143596058216486,11.965827441003015,17,29,4,0,0
favicon[1].ico,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.ico,25214,1757301538.0,pat,system_noise,0,0,0,0,0.7606356208536301,10.135194334510826,14,73,8,0,0
config.json,C:\Jenkins\workspace\dotfiles_Build\.venv\lib\python3.10\site-packages\markupsafe,.json,1572,1739467539.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5318576509711487,7.360739903058278,11,81,8,0,0
1faf51f2.class,C:\Work\Projects\MTF\AM\include\mtf\AM\.vscode\extensions\ms-python.python\out\client,.class,79776,1749565185.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6410223183945416,11.286990521342997,14,85,12,0,0
auth.js,C:\Users\woodjeffrey\Desktop\Coding\libra\language\testing-infra\e2e-tests\src\obj\project.assets\host\bin,.js,9735,1759707576.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8074968151809402,9.183585634667363,7,106,13,0,0
Country.php,C:\Users\qlee\Documents\GitHub\Portfolio\hostweb\typo3conf\ext\static_info_tables_de\Classes\Domain\Model,.php,1688,1630068632.0,qlee,github_real,0,0,0,0,0.18694318070211438,7.4318919168078,11,105,12,0,0
rmdir.c,C:\Users\lozanostephanie\Documents\GitHub\SiemanC\LibsCore\dietlibc_nu\src\syscall,.c,206,1759519486.0,lozanostephanie,github_real,0,0,0,0,0.8036264305230856,5.332718793265369,7,82,9,0,0
Candidate_Source_Breakdown.xls,Z:\HR\Recruiting\Analytics,.xls,52428,1519307960.0,zberger,chatGPT_HR,0,0,0,0,0.11284877162451704,10.867215152334905,30,26,3,0,0
cwf_nov16_picv.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,1405091,1738728445.0,emmacruz,govdoc_real,0,1,0,1,0.5253097226024519,14.15561333903328,19,31,5,0,0
secrets.json,\\wsl$\Debian\home\config,.json,3533,1747951591.0,dev_injector,secret_injection,0,0,1,1,0.620665113442511,8.170185652879642,12,25,5,0,0
3839365b.log,C:\Users\wyoung\AppData\Local\Packages\Canonical\rootfs\home\wyoung\fake-switches\fake_switches\cisco\command_processor\__pycache__\v3.11\,.log,3231,1748477657.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6271584549365987,8.080856419640986,12,138,16,0,1
