filename,path,extension,size_bytes,mod_time_unix,label
sys_3349.bin,C:\Windows\System32,.bin,32978173,1666612171,0.0
democratic.html,C:\Users\adamspatrick\Downloads,.html,1150309,1640605771,0.0
sys_2433.dll,C:\Users\Appdata\Local\Temp,.dll,5282144,1696765771,0.0
process.jpeg,C:\Users\scastro\Downloads,.jpeg,25182636,1602330571,0.0
sys_1969.bin,C:\Users\Appdata\Local\Temp,.bin,51695823,1730893771,0.0
sys_4553.bin,C:\Users\Appdata\Local\Temp,.bin,31450747,1618746571,0.0
ever.tiff,C:\Users\marthageorge\Downloads,.tiff,39375259,1602157771,0.0
sys_1087.tmp,C:\Users\Appdata\Local\Temp,.tmp,31809844,1757332171,0.0
few.jpg,C:\Users\karen87\Downloads,.jpg,32680948,1741002571,0.0
sys_9155.cache,C:\Windows\System32,.cache,14582978,1746186571,0.0
sys_9431.sys,C:\Users\Appdata\Local\Temp,.sys,6483598,1755258571,0.0
beat.ppt,C:\Users\kimberly50\Downloads,.ppt,36479614,1643975371,0.0
sys_3285.cache,C:\Users\Appdata\Local\Temp,.cache,36719847,1694605771,0.0
sys_9477.cache,C:\Windows\System32,.cache,48253782,1654256971,0.0
many.csv,C:\Users\keithjeffrey\Downloads,.csv,3932711,1699444171,0.0
sys_1931.sys,C:\Program Files,.sys,35953765,1737546571,0.0
sys_7920.dll,C:\Users\Appdata\Local\Temp,.dll,7625769,1730807371,0.0
sys_9171.sys,C:\Users\Appdata\Local\Temp,.sys,19523150,1596023371,0.0
wide.txt,C:\Users\washingtonjoshua\Downloads,.txt,3557,1706701771,0.0
sys_1663.ico,C:\Program Files,.ico,17038960,1597146571,0.0
sys_3648.dll,C:\Users\Appdata\Local\Temp,.dll,7926598,1603712971,0.0
sys_6703.cache,C:\Windows\System32,.cache,14622844,1706356171,0.0
sys_3963.ico,C:\Program Files,.ico,39630909,1642938571,0.0
walk.key,C:\Users\usmith\Downloads,.key,645,1752148171,0.0
chance.mp4,C:\Users\vincenttony\Downloads,.mp4,42490134,1655812171,0.0
sys_1363.dat,C:\Program Files,.dat,9394426,1754912971,0.0
opportunity.key,C:\Users\ypark\Downloads,.key,3956,1641037771,0.0
policy.js,C:\Users\alanchapman\Downloads,.js,4070654,1711453771,0.0
sys_3815.tmp,C:\Windows\System32,.tmp,34079918,1618573771,0.0
turn.csv,C:\Users\harrisonmichael\Downloads,.csv,50782874,1740829771,0.0
mean.docx,C:\Users\ryan95\Downloads,.docx,5199648,1674647371,0.0
start.mp3,C:\Users\joseph44\Downloads,.mp3,26367618,1652528971,0.0
sys_9519.sys,C:\Users\Appdata\Local\Temp,.sys,30238128,1647604171,0.0
star.flac,C:\Users\jared08\Downloads,.flac,32599510,1747655371,0.0
sys_5559.cache,C:\Windows\System32,.cache,16814878,1743767371,0.0
sys_4516.dll,C:\Program Files,.dll,26310438,1712576971,0.0
sys_6046.png,C:\Users\Appdata\Local\Temp,.png,7504368,1629287371,0.0
fund.pptx,C:\Users\brookewells\Downloads,.pptx,16479191,1667735371,0.0
hospital.txt,C:\Users\singletonkylie\Downloads,.txt,161,1623584971,0.0
us.css,C:\Users\garciarobert\Downloads,.css,11404294,1677239371,0.0
sys_7413.ico,C:\Windows\System32,.ico,3639039,1668685771,0.0
hear.mp4,C:\Users\eric36\Downloads,.mp4,41344233,1704800971,0.0
around.pdf,C:\Users\vegamary\Downloads,.pdf,11109673,1765626571,0.0
campaign.flac,C:\Users\kmartin\Downloads,.flac,46957939,1749988171,0.0
sys_9204.sys,C:\Users\Appdata\Local\Temp,.sys,21921219,1709293771,0.0
sys_7988.ico,C:\Windows\System32,.ico,34386642,1665748171,0.0
sys_5386.sys,C:\Program Files,.sys,19360842,1734954571,0.0
color.js,C:\Users\sanchezolivia\Downloads,.js,32032889,1655034571,0.0
teacher.docx,C:\Users\kathleen06\Downloads,.docx,13417434,1753876171,0.0
sys_7600.sys,C:\Users\Appdata\Local\Temp,.sys,33665524,1626436171,0.0
little.txt,C:\Users\zcortez\Downloads,.txt,2174,1597319371,0.0
sys_2270.dat,C:\Program Files,.dat,5458472,1696160971,0.0
throw.bmp,C:\Users\gespinoza\Downloads,.bmp,7794299,1742557771,0.0
hundred.css,C:\Users\zhull\Downloads,.css,41515257,1707306571,0.0
sys_7012.dat,C:\Windows\System32,.dat,8280117,1657367371,0.0
sys_2041.bin,C:\Users\Appdata\Local\Temp,.bin,49257293,1737028171,0.0
sys_4191.dll,C:\Program Files,.dll,33554804,1622720971,0.0
their.png,C:\Users\briantyler\Downloads,.png,31230684,1732535371,0.0
sys_9507.bin,C:\Users\Appdata\Local\Temp,.bin,43759239,1704973771,0.0
sys_9442.dll,C:\Users\Appdata\Local\Temp,.dll,34586259,1635508171,0.0
establish.bmp,C:\Users\shelbybarrett\Downloads,.bmp,22458971,1744976971,0.0
even.mp3,C:\Users\natalie82\Downloads,.mp3,21876867,1662896971,0.0
sys_4675.sys,C:\Windows\System32,.sys,6509302,1676375371,0.0
sys_9805.tmp,C:\Program Files,.tmp,50749010,1729165771,0.0
cup.mov,C:\Users\lisa67\Downloads,.mov,6943033,1664797771,0.0
sys_6243.cache,C:\Windows\System32,.cache,50289289,1718020171,0.0
carry.txt,C:\Users\douglasmoore\Downloads,.txt,2114,1706356171,0.0
thing.jpeg,C:\Users\sarahspencer\Downloads,.jpeg,5407858,1737546571,0.0
sys_5396.png,C:\Users\Appdata\Local\Temp,.png,49369487,1609069771,0.0
sys_6691.png,C:\Program Files,.png,2301206,1746964171,0.0
good.xls,C:\Users\julieolsen\Downloads,.xls,39006945,1660996171,0.0
difficult.pages,C:\Users\aprilfreeman\Downloads,.pages,49710430,1667735371,0.0
sys_9794.sys,C:\Program Files,.sys,47659297,1631015371,0.0
sys_3811.ico,C:\Users\Appdata\Local\Temp,.ico,49625964,1636026571,0.0
between.flac,C:\Users\leematthew\Downloads,.flac,31443640,1648381771,0.0
sys_9641.cache,C:\Program Files,.cache,28826543,1657712971,0.0
pass.wav,C:\Users\taylorjohn\Downloads,.wav,14082270,1593690571,0.0
sys_8199.bin,C:\Program Files,.bin,26987496,1742730571,0.0
word.html,C:\Users\gregorydiana\Downloads,.html,28589628,1692877771,0.0
sys_5086.png,C:\Program Files,.png,23824145,1639655371,0.0
sys_7926.dat,C:\Users\Appdata\Local\Temp,.dat,51006389,1737978571,0.0
bit.odp,C:\Users\danderson\Downloads,.odp,33600474,1664970571,0.0
sys_6597.sys,C:\Windows\System32,.sys,40603865,1663328971,0.0
sys_1205.cache,C:\Program Files,.cache,2094356,1605527371,0.0
sys_6239.dll,C:\Windows\System32,.dll,35928773,1652874571,0.0
sys_8979.cache,C:\Program Files,.cache,21455212,1681991371,0.0
another.docx,C:\Users\ljohnson\Downloads,.docx,47117473,1688471371,0.0
sys_8027.sys,C:\Users\Appdata\Local\Temp,.sys,35169950,1729684171,0.0
key.jpeg,C:\Users\tonibutler\Downloads,.jpeg,35499569,1660218571,0.0
sys_8614.bin,C:\Program Files,.bin,7891796,1641124171,0.0
sys_3678.ico,C:\Users\Appdata\Local\Temp,.ico,40644442,1681732171,0.0
sys_7170.tmp,C:\Program Files,.tmp,45645665,1660909771,0.0
majority.mov,C:\Users\erika33\Downloads,.mov,40637872,1625312971,0.0
sys_6302.tmp,C:\Windows\System32,.tmp,1603397,1763034571,0.0
market.css,C:\Users\ibrown\Downloads,.css,50164837,1688471371,0.0
sys_8926.png,C:\Windows\System32,.png,36142665,1709898571,0.0
sys_7078.dll,C:\Program Files,.dll,8312147,1595245771,0.0
sys_7478.bin,C:\Program Files,.bin,39140445,1622634571,0.0
race.wav,C:\Users\jennifer28\Downloads,.wav,40373987,1681213771,0.0
sys_3273.ico,C:\Program Files,.ico,16329703,1687952971,0.0
black.html,C:\Users\whitney88\Downloads,.html,41832969,1656589771,0.0
sys_3607.png,C:\Program Files,.png,1095004,1625399371,0.0
sys_4287.bin,C:\Windows\System32,.bin,38269469,1604576971,0.0
sys_2004.ico,C:\Windows\System32,.ico,10898351,1720180171,0.0
professional.wav,C:\Users\chelsearasmussen\Downloads,.wav,8044241,1743853771,0.0
management.wav,C:\Users\rcarter\Downloads,.wav,25951891,1756208971,0.0
sys_8661.tmp,C:\Users\Appdata\Local\Temp,.tmp,24689543,1644493771,0.0
throughout.mp4,C:\Users\philliphenderson\Downloads,.mp4,36762302,1644148171,0.0
sys_3555.ico,C:\Program Files,.ico,42250608,1599047371,0.0
American.mp3,C:\Users\ulam\Downloads,.mp3,29905235,1658749771,0.0
international.jpeg,C:\Users\evansjennifer\Downloads,.jpeg,30449546,1686311371,0.0
sys_7177.dll,C:\Users\Appdata\Local\Temp,.dll,48128989,1598356171,0.0
sys_2626.cache,C:\Program Files,.cache,43168139,1709466571,0.0
heart.docx,C:\Users\smahoney\Downloads,.docx,48275721,1735991371,0.0
sys_2285.sys,C:\Users\Appdata\Local\Temp,.sys,2750816,1724154571,0.0
dark.bmp,C:\Users\whorn\Downloads,.bmp,1785787,1595677771,0.0
general.html,C:\Users\ucoleman\Downloads,.html,23235422,1756727371,0.0
itself.css,C:\Users\matthewmckay\Downloads,.css,35954384,1654688971,0.0
shoulder.csv,C:\Users\hfreeman\Downloads,.csv,27839248,1615636171,0.0
sys_4380.png,C:\Program Files,.png,19914393,1640260171,0.0
sys_2528.png,C:\Windows\System32,.png,33421252,1603453771,0.0
follow.tiff,C:\Users\peteroneal\Downloads,.tiff,52222123,1624189771,0.0
policy.odt,C:\Users\michaelmurphy\Downloads,.odt,26387988,1660391371,0.0
sys_1463.tmp,C:\Users\Appdata\Local\Temp,.tmp,9966112,1636458571,0.0
sys_5070.cache,C:\Program Files,.cache,6074334,1613821771,0.0
sys_5219.dll,C:\Windows\System32,.dll,50640454,1700135371,0.0
bed.mp4,C:\Users\prestonshelly\Downloads,.mp4,10869865,1731930571,0.0
sys_9359.tmp,C:\Program Files,.tmp,8379512,1607428171,0.0
pressure.csv,C:\Users\carterderek\Downloads,.csv,22296168,1621079371,0.0
with.gif,C:\Users\joneslisa\Downloads,.gif,42068231,1659440971,0.0
wear.odp,C:\Users\aross\Downloads,.odp,41489506,1649936971,0.0
shoulder.tiff,C:\Users\jvega\Downloads,.tiff,40519766,1735386571,0.0
sys_5405.cache,C:\Windows\System32,.cache,44136019,1612957771,0.0
same.mp4,C:\Users\sheltonjeffery\Downloads,.mp4,2456212,1734176971,0.0
win.jpeg,C:\Users\sullivandesiree\Downloads,.jpeg,46718243,1755431371,0.0
sys_1351.cache,C:\Windows\System32,.cache,32381125,1649159371,0.0
energy.html,C:\Users\mdalton\Downloads,.html,1819044,1594640971,0.0
sys_5844.bin,C:\Program Files,.bin,23678762,1752234571,0.0
sys_2919.cache,C:\Users\Appdata\Local\Temp,.cache,2603580,1594640971,0.0
sys_3954.dll,C:\Users\Appdata\Local\Temp,.dll,10119934,1704973771,0.0
doctor.mp3,C:\Users\ralph09\Downloads,.mp3,3920049,1753271371,0.0
sys_4488.cache,C:\Windows\System32,.cache,15440716,1708948171,0.0
fill.flac,C:\Users\whiteanthony\Downloads,.flac,35982992,1679226571,0.0
interesting.jpg,C:\Users\kimberly32\Downloads,.jpg,21988512,1618832971,0.0
total.mp3,C:\Users\devin89\Downloads,.mp3,51311108,1710157771,0.0
sys_4051.cache,C:\Windows\System32,.cache,21105295,1678794571,0.0
theory.mov,C:\Users\randalljohn\Downloads,.mov,5384227,1709812171,0.0
from.pdf,C:\Users\kevin90\Downloads,.pdf,34479421,1652701771,0.0
week.json,C:\Users\morgan65\Downloads,.json,20075220,1702727371,0.0
sys_5624.dll,C:\Windows\System32,.dll,7974837,1726228171,0.0
general.mov,C:\Users\hramirez\Downloads,.mov,8205933,1727437771,0.0
sys_5939.bin,C:\Users\Appdata\Local\Temp,.bin,2888064,1624535371,0.0
everything.mov,C:\Users\sanchezlisa\Downloads,.mov,25107083,1762861771,0.0
special.flac,C:\Users\sharon23\Downloads,.flac,10582824,1754048971,0.0
sys_5663.ico,C:\Program Files,.ico,43494936,1646999371,0.0
sys_6175.bin,C:\Users\Appdata\Local\Temp,.bin,28928724,1748692171,0.0
professor.jpeg,C:\Users\dodsonmelinda\Downloads,.jpeg,29715430,1619869771,0.0
reduce.webm,C:\Users\corozco\Downloads,.webm,16461249,1732103371,0.0
benefit.mp3,C:\Users\clarkbrenda\Downloads,.mp3,49505222,1618573771,0.0
both.mov,C:\Users\yrangel\Downloads,.mov,20050658,1744285771,0.0
sys_9588.sys,C:\Program Files,.sys,37256937,1613908171,0.0
stand.docx,C:\Users\jesse63\Downloads,.docx,24990711,1598960971,0.0
sys_9572.cache,C:\Users\Appdata\Local\Temp,.cache,48628254,1748173771,0.0
sys_7852.ico,C:\Program Files,.ico,51586460,1709120971,0.0
carry.avi,C:\Users\nelsonmichael\Downloads,.avi,8947344,1696420171,0.0
second.webm,C:\Users\samuelmartinez\Downloads,.webm,30641543,1655812171,0.0
sys_6958.tmp,C:\Users\Appdata\Local\Temp,.tmp,45716428,1635853771,0.0
behind.mp3,C:\Users\wolfebreanna\Downloads,.mp3,8451689,1757591371,0.0
treatment.webm,C:\Users\mjimenez\Downloads,.webm,13286146,1733312971,0.0
sys_7730.tmp,C:\Windows\System32,.tmp,1063493,1641901771,0.0
sys_2184.sys,C:\Program Files,.sys,46319770,1684237771,0.0
sys_4814.png,C:\Program Files,.png,24864749,1669808971,0.0
sys_8292.cache,C:\Program Files,.cache,21025390,1599479371,0.0
sys_2938.dat,C:\Users\Appdata\Local\Temp,.dat,11694853,1674042571,0.0
here.js,C:\Users\michael38\Downloads,.js,32087325,1628682571,0.0
sys_3834.tmp,C:\Users\Appdata\Local\Temp,.tmp,25589422,1599306571,0.0
mind.png,C:\Users\amy25\Downloads,.png,29943176,1627386571,0.0
color.jpg,C:\Users\laura05\Downloads,.jpg,1338860,1725104971,0.0
wind.mp4,C:\Users\laurahall\Downloads,.mp4,9674195,1612957771,0.0
entire.mov,C:\Users\qmiller\Downloads,.mov,15546814,1633348171,0.0
energy.webm,C:\Users\lestrada\Downloads,.webm,33833423,1648468171,0.0
sys_9796.ico,C:\Program Files,.ico,40592146,1671018571,0.0
sys_8072.cache,C:\Program Files,.cache,18484548,1649504971,0.0
candidate.gif,C:\Users\greenalbert\Downloads,.gif,14731936,1698407371,0.0
sys_8813.tmp,C:\Windows\System32,.tmp,23435725,1725882571,0.0
sys_3589.bin,C:\Windows\System32,.bin,14375578,1705060171,0.0
order.tiff,C:\Users\qcole\Downloads,.tiff,25864374,1610538571,0.0
method.wav,C:\Users\jacobblevins\Downloads,.wav,19038078,1738324171,0.0
dog.gif,C:\Users\rebecca36\Downloads,.gif,38395518,1635076171,0.0
game.wav,C:\Users\babbott\Downloads,.wav,46215113,1610797771,0.0
north.css,C:\Users\jonesjonathan\Downloads,.css,9763269,1681040971,0.0
sys_3198.png,C:\Program Files,.png,30690218,1761824971,0.0
sys_9295.bin,C:\Users\Appdata\Local\Temp,.bin,413738,1644752971,0.0
sys_2670.png,C:\Users\Appdata\Local\Temp,.png,24807675,1620474571,0.0
financial.gif,C:\Users\fortega\Downloads,.gif,34169422,1712231371,0.0
sys_3223.bin,C:\Program Files,.bin,2807103,1671277771,0.0
administration.mov,C:\Users\ggonzalez\Downloads,.mov,18863935,1660650571,0.0
sys_2306.dat,C:\Program Files,.dat,45871053,1708688971,0.0
consumer.mov,C:\Users\laura60\Downloads,.mov,24228089,1647517771,0.0
argue.flac,C:\Users\janiceferguson\Downloads,.flac,41698350,1734176971,0.0
sys_8513.tmp,C:\Program Files,.tmp,27644949,1617450571,0.0
sys_6818.sys,C:\Program Files,.sys,31645827,1743508171,0.0
once.mp4,C:\Users\dmorris\Downloads,.mp4,44778342,1618487371,0.0
record.css,C:\Users\scampbell\Downloads,.css,12572787,1680090571,0.0
sys_6129.dll,C:\Users\Appdata\Local\Temp,.dll,45410732,1607600971,0.0
sys_6254.png,C:\Users\Appdata\Local\Temp,.png,37659632,1690372171,0.0
interesting.wav,C:\Users\lisa79\Downloads,.wav,9523661,1746618571,0.0
find.mov,C:\Users\paulmeyer\Downloads,.mov,34563025,1676375371,0.0
sys_9019.cache,C:\Users\Appdata\Local\Temp,.cache,6213832,1674906571,0.0
sys_9129.ico,C:\Program Files,.ico,39661884,1650455371,0.0
affect.js,C:\Users\heather98\Downloads,.js,35187131,1641642571,0.0
easy.js,C:\Users\smithjamie\Downloads,.js,6764358,1685015371,0.0
sys_2859.bin,C:\Users\Appdata\Local\Temp,.bin,28625326,1746964171,0.0
sys_1075.sys,C:\Windows\System32,.sys,33645096,1707565771,0.0
fill.mp3,C:\Users\joymckenzie\Downloads,.mp3,43084021,1761392971,0.0
sys_1342.dll,C:\Program Files,.dll,21550795,1738928971,0.0
few.txt,C:\Users\anthony72\Downloads,.txt,3069,1765021771,0.0
imagine.csv,C:\Users\martin02\Downloads,.csv,28633144,1673178571,0.0
least.txt,C:\Users\jonathan45\Downloads,.txt,4000,1736596171,0.0
indeed.webm,C:\Users\laurawright\Downloads,.webm,49081798,1729684171,0.0
sys_7413.sys,C:\Windows\System32,.sys,5655231,1699271371,0.0
mean.wav,C:\Users\andrea31\Downloads,.wav,31189073,1735213771,0.0
sys_9682.png,C:\Windows\System32,.png,22903715,1624016971,0.0
improve.ppt,C:\Users\reynoldsrichard\Downloads,.ppt,16198423,1664797771,0.0
sys_5017.png,C:\Windows\System32,.png,18916255,1716983371,0.0
thank.tiff,C:\Users\hmills\Downloads,.tiff,17605412,1636717771,0.0
sys_3820.cache,C:\Windows\System32,.cache,28680059,1758973771,0.0
sys_3708.tmp,C:\Windows\System32,.tmp,49205079,1745581771,0.0
as.odt,C:\Users\brandonlong\Downloads,.odt,8520363,1629978571,0.0
air.webm,C:\Users\trevor53\Downloads,.webm,27861689,1728301771,0.0
week.jpeg,C:\Users\guerrerodavid\Downloads,.jpeg,23232348,1712144971,0.0
his.mov,C:\Users\aking\Downloads,.mov,26476867,1738237771,0.0
who.js,C:\Users\griffithjared\Downloads,.js,16139304,1752666571,0.0
off.wav,C:\Users\matthew74\Downloads,.wav,4038271,1690112971,0.0
sys_7570.png,C:\Windows\System32,.png,4699098,1737805771,0.0
sys_1965.ico,C:\Program Files,.ico,24738829,1734004171,0.0
sys_9647.ico,C:\Users\Appdata\Local\Temp,.ico,18761967,1608119371,0.0
factor.wav,C:\Users\troy14\Downloads,.wav,52086083,1747741771,0.0
piece.json,C:\Users\jonathan97\Downloads,.json,35963252,1745754571,0.0
sys_3261.ico,C:\Program Files,.ico,51703369,1668858571,0.0
future.json,C:\Users\joshuamcgrath\Downloads,.json,23698061,1708948171,0.0
personal.html,C:\Users\christopher41\Downloads,.html,29560452,1661255371,0.0
sys_2729.ico,C:\Program Files,.ico,24970436,1686743371,0.0
scene.tiff,C:\Users\barbertyrone\Downloads,.tiff,1758554,1613303371,0.0
majority.json,C:\Users\michael31\Downloads,.json,44606267,1710676171,0.0
author.csv,C:\Users\hgomez\Downloads,.csv,21333184,1714909771,0.0
skill.tiff,C:\Users\ortizjon\Downloads,.tiff,50865494,1744717771,0.0
sys_8077.dll,C:\Windows\System32,.dll,48779646,1682336971,0.0
sys_1193.cache,C:\Users\Appdata\Local\Temp,.cache,34664826,1734781771,0.0
sys_6523.dll,C:\Windows\System32,.dll,46796329,1645962571,0.0
author.odt,C:\Users\daltonmarsh\Downloads,.odt,29328682,1706356171,0.0
whole.avi,C:\Users\wdavis\Downloads,.avi,12034229,1729770571,0.0
sys_2241.png,C:\Windows\System32,.png,1233174,1673178571,0.0
lawyer.png,C:\Users\samuel27\Downloads,.png,51081109,1624708171,0.0
image.pages,C:\Users\brandonsimpson\Downloads,.pages,11827348,1737805771,0.0
sys_7344.tmp,C:\Users\Appdata\Local\Temp,.tmp,30110979,1605354571,0.0
blue.key,C:\Users\smithkimberly\Downloads,.key,978,1636890571,0.0
sys_7459.bin,C:\Windows\System32,.bin,7229656,1626090571,0.0
magazine.png,C:\Users\kathryn58\Downloads,.png,8819150,1759664971,0.0
sys_5435.tmp,C:\Windows\System32,.tmp,23199391,1656935371,0.0
nothing.jpg,C:\Users\justinallen\Downloads,.jpg,33265765,1745322571,0.0
mean.wav,C:\Users\jeffrey33\Downloads,.wav,43611869,1754912971,0.0
can.bmp,C:\Users\thomasrogers\Downloads,.bmp,2287081,1663156171,0.0
sys_5312.cache,C:\Program Files,.cache,33987740,1636285771,0.0
sys_5206.tmp,C:\Windows\System32,.tmp,44893602,1599824971,0.0
sys_4977.png,C:\Windows\System32,.png,17768266,1693914571,0.0
sys_4056.dat,C:\Program Files,.dat,48038790,1647776971,0.0
report.gif,C:\Users\cabrerajennifer\Downloads,.gif,12365921,1604231371,0.0
parent.flac,C:\Users\nelsongregory\Downloads,.flac,2737243,1626868171,0.0
sys_3698.cache,C:\Windows\System32,.cache,42366390,1744631371,0.0
sys_4856.png,C:\Users\Appdata\Local\Temp,.png,22972355,1642852171,0.0
these.js,C:\Users\ashleymontes\Downloads,.js,18116261,1652183371,0.0
sys_7401.ico,C:\Users\Appdata\Local\Temp,.ico,8077307,1666093771,0.0
someone.odp,C:\Users\thomas74\Downloads,.odp,14930244,1651751371,0.0
sys_8614.bin,C:\Program Files,.bin,5644144,1685015371,0.0
sys_9116.dat,C:\Users\Appdata\Local\Temp,.dat,14511923,1635940171,0.0
sort.gif,C:\Users\abray\Downloads,.gif,32301033,1685706571,0.0
sys_5790.sys,C:\Windows\System32,.sys,20685297,1766144971,0.0
population.css,C:\Users\jsmith\Downloads,.css,28415988,1751975371,0.0
write.avi,C:\Users\uvasquez\Downloads,.avi,14526914,1601984971,0.0
sys_9521.bin,C:\Program Files,.bin,47561390,1708516171,0.0
sys_2332.dll,C:\Windows\System32,.dll,590413,1760096971,0.0
set.webm,C:\Users\alexandra66\Downloads,.webm,20615578,1748346571,0.0
fight.mov,C:\Users\bhoward\Downloads,.mov,29410109,1704887371,0.0
sys_5360.sys,C:\Users\Appdata\Local\Temp,.sys,25971604,1652269771,0.0
sys_9381.sys,C:\Windows\System32,.sys,34658280,1601552971,0.0
feeling.bmp,C:\Users\josejones\Downloads,.bmp,17450962,1717933771,0.0
challenge.mp3,C:\Users\kim28\Downloads,.mp3,17597224,1655380171,0.0
instead.avi,C:\Users\qgarcia\Downloads,.avi,36434112,1708343371,0.0
sys_1188.tmp,C:\Users\Appdata\Local\Temp,.tmp,14579976,1616759371,0.0
sys_9910.sys,C:\Users\Appdata\Local\Temp,.sys,10384377,1651664971,0.0
sys_3282.tmp,C:\Users\Appdata\Local\Temp,.tmp,9465283,1739101771,0.0
various.js,C:\Users\jmartin\Downloads,.js,29616344,1608983371,0.0
sys_8659.dat,C:\Windows\System32,.dat,12240544,1660132171,0.0
sys_8885.ico,C:\Program Files,.ico,33138149,1685879371,0.0
will.ppt,C:\Users\englishdominic\Downloads,.ppt,18028651,1599220171,0.0
change.json,C:\Users\tami36\Downloads,.json,2864470,1719229771,0.0
sys_7373.cache,C:\Users\Appdata\Local\Temp,.cache,42582556,1750160971,0.0
sys_7822.dat,C:\Users\Appdata\Local\Temp,.dat,27724266,1756208971,0.0
sys_8070.sys,C:\Program Files,.sys,5441709,1622116171,0.0
reason.flac,C:\Users\nicholasmurphy\Downloads,.flac,11940365,1602589771,0.0
sys_8617.ico,C:\Users\Appdata\Local\Temp,.ico,45824463,1760183371,0.0
set.wav,C:\Users\tonykelly\Downloads,.wav,28798908,1761565771,0.0
or.doc,C:\Users\wmiles\Downloads,.doc,29453551,1722685771,0.0
land.bmp,C:\Users\qingram\Downloads,.bmp,8706364,1673264971,0.0
sys_4875.ico,C:\Program Files,.ico,38726953,1703245771,0.0
part.mov,C:\Users\banksmichael\Downloads,.mov,42848203,1712836171,0.0
seem.mp3,C:\Users\michaeldodson\Downloads,.mp3,3188758,1704714571,0.0
practice.mp4,C:\Users\mary09\Downloads,.mp4,22994979,1730548171,0.0
start.flac,C:\Users\ushannon\Downloads,.flac,33406840,1750765771,0.0
ready.mp3,C:\Users\whitney34\Downloads,.mp3,13214255,1702727371,0.0
help.wav,C:\Users\kimcalhoun\Downloads,.wav,41246200,1597924171,0.0
sys_4591.dll,C:\Windows\System32,.dll,34793270,1705060171,0.0
good.webm,C:\Users\daniel79\Downloads,.webm,51949539,1628077771,0.0
sys_6716.tmp,C:\Program Files,.tmp,32981143,1704887371,0.0
condition.mp3,C:\Users\uwalker\Downloads,.mp3,4673929,1666180171,0.0
